decimalLatitude,decimalLongitude
-23.606548,-46.669754
-22.814564,-47.07342
-23.625984,-47.04555
-7.263458,-37.36816
-25.102526,-65.534676
-34.777306,-55.8299
-25.6004,-54.56865
-22.888227,-43.394395
-22.535732,-63.816265
-23.56287,-46.69494
-23.600468,-46.282608
-23.414696,-46.671844
-23.043888,-44.691845
-25.479254,-58.728413
-19.893751,-48.895584
-24.700947,-65.40889
-23.674831,-46.73262
-31.6833,-60.4
-22.436005,-44.613323
-28.546251,-57.19647
-25.47323,-58.788048
-27.405033,-55.92631
-23.392263,-46.53385
-25.539352,-48.29202
-34.454155,-58.805267
-25.272524,-57.633053
-28.047356,-58.22701
-23.146692,-45.72709
-25.27946,-57.57933
-26.805199,-65.318756
-25.55,-54.570858
-22.609093,-45.186325
-29.463938,-60.19511
-24.018213,-65.48048
-20.147171,-42.261066
-23.684391,-46.57077
-23.576815,-46.841537
-23.231565,-45.893227
-34.457012,-58.521328
-34.608106,-58.350922
-23.646002,-46.64268
-15.65548,-47.858814
-22.709366,-45.054684
-23.174726,-45.846996
-22.948578,-46.974483
-23.033346,-45.60335
-25.55,-54.570858
-25.322067,-48.705994
-23.580076,-45.97276
-23.174726,-45.846996
-30.103456,-51.26137
-23.587902,-46.959343
-23.576815,-46.841537
-23.612421,-46.651424
-22.948578,-46.974483
-34.05895,-58.98723
-23.711418,-64.53648
-22.405317,-47.5476
-31.81816,-57.24543
-25.624966,-60.316013
-23.82409,-46.12158
-23.845272,-45.40875
-25.55,-54.570858
-27.43052,-58.949802
-24.117558,-46.76499
-28.53156,-57.17883
-23.592312,-46.644775
-34.53852,-58.443703
-18.09185,-39.54855
-4.265251,-38.933434
-12.998335,-38.47544
-22.670134,-48.01176
-23.675625,-46.408756
-15.728731,-47.893085
-23.985126,-46.397907
-31.818575,-56.12711
-25.600147,-54.56202
-25.87969,-52.914215
-25.328432,-57.507824
-14.672681,-52.478027
-30.051233,-51.305496
-25.249004,-57.572357
-21.358328,-46.911633
-16.389174,-57.999157
-34.592484,-58.482414
-23.712765,-46.715153
-34.627632,-58.607586
-27.137674,-58.78866
-28.681448,-49.350727
-25.614983,-54.486588
-25.314556,-57.587
-23.676266,-46.529976
-26.307262,-48.636112
-24.170813,-65.31453
-34.621315,-58.47325
-23.118183,-45.63598
-6.684732,-36.90122
-25.55,-54.570858
-24.016573,-47.152634
-23.648354,-46.52169
-27.43052,-58.949802
-19.44733,-57.07575
-25.55,-54.570858
-21.113462,-44.184574
-23.105755,-57.383457
-27.479107,-55.17172
-23.777185,-46.301388
-22.90432,-46.58772
-10.260415,-48.121605
-22.98815,-43.193947
-31.190308,-55.899303
-24.713154,-64.89487
-26.4329,-49.2411
-15.474823,-55.71948
-23.664263,-46.571735
-16.258904,-48.550663
-22.37742,-45.259827
-23.03827,-45.56636
-14.076123,-47.898
-26.08,-56.8
-25.555126,-54.52135
-27.406277,-55.007988
-25.378326,-49.284336
-16.289,-67.802635
-23.606476,-46.769596
-23.57443,-46.628616
-30.015572,-51.167034
-27.158,-55.748
-23.120714,-64.32244
-24.016624,-46.287354
-27.578894,-56.61963
-22.520761,-45.27926
-22.962395,-44.041985
-24.205078,-47.450535
-23.217005,-44.727695
-23.664263,-46.571735
-21.323885,-47.712776
-23.071678,-45.933582
-24.060232,-47.992966
-22.970833,-46.995833
-23.58383,-46.64673
-23.04155,-47.16312
-19.998888,-43.998055
-23.664263,-46.571735
-22.967442,-43.22412
-25.606855,-54.54876
-25.396194,-49.354
-23.712715,-46.55688
-25.296,-57.562057
-22.355131,-49.025433
-22.406893,-47.54669
-23.664263,-46.571735
-23.33527,-46.6206
-22.932127,-43.23427
-25.515411,-54.585056
-24.957375,-60.96022
-29.075926,-51.08158
-15.827521,-47.822487
-34.608204,-58.35397
-27.705294,-48.534122
-12.562269,-41.383358
-17.94836,-63.160572
-22.636963,-57.563538
-23.06727,-48.080475
-23.582623,-46.653595
-23.78558,-53.07375
-16.970516,-46.59059
-23.500227,-47.42579
-16.37861,-56.620834
-15.682225,-56.115585
-7.137686,-34.845974
-23.259565,-45.857307
-22.297035,-44.94078
-25.03626,-56.206978
-24.098343,-64.4003
-25.328432,-57.507824
-15.786777,-47.929928
-22.951653,-43.175488
-22.44776,-42.95081
-34.606384,-58.435795
-22.96735,-43.22241
-23.632284,-46.493896
-23.589085,-46.65467
-23.664263,-46.571735
-12.379324,-38.39752
-34.608204,-58.35397
-22.95537,-43.164898
-23.583656,-46.62993
-22.691557,-45.50286
-23.468636,-46.54848
-25.63773,-54.587555
-23.62981,-46.571777
-29.797638,-51.115826
-23.657183,-46.532104
-23.586197,-46.659103
-15.65548,-47.858814
-22.367897,-47.52421
-24.016531,-46.564903
-23.732094,-46.415764
-21.989761,-46.76503
-22.311907,-44.504562
-17.373768,-66.154305
-25.260033,-57.606773
-23.452223,-46.63632
-26.403414,-54.67665
-25.404133,-57.344517
-22.00413,-47.89875
-26.17007,-58.193394
-25.8573,-53.975986
-13.540703,-56.631516
-23.582285,-46.644043
-23.071678,-45.933582
-22.76257,-47.604736
-22.452831,-42.772556
-25.95253,-50.835545
-31.371227,-57.993393
-23.53745,-46.630756
-7.376505,-39.34617
-27.957745,-49.890125
-19.95431,-56.304276
-34.905174,-56.160072
-25.177275,-57.32598
-30.015572,-51.167034
-23.636782,-46.66235
-23.645178,-46.558105
-27.086027,-52.616356
-16.788147,-43.91061
-23.344856,-46.69035
-23.705395,-46.544094
-29.751171,-50.479725
-27.088148,-54.952
-22.405317,-47.5476
-22.681702,-45.259113
-24.014256,-46.275658
-22.982807,-44.54321
-34.905426,-57.9313
-23.567774,-46.625595
-30.90656,-51.49207
-21.712711,-43.927353
-23.62981,-46.571777
-20.300125,-46.39573
-22.447271,-42.98413
-27.477207,-58.83213
-17.36464,-56.775192
-23.576815,-46.841537
-3.745791,-38.57511
-23.319735,-45.163914
-32.149235,-53.750637
-23.523272,-46.52878
-22.934578,-45.618973
-27.272629,-48.816895
-23.763912,-46.340157
-32.27384,-58.09249
-22.905396,-43.102722
-15.382253,-39.576824
-31.60854,-60.72461
-23.576815,-46.841537
-14.645253,-48.96457
-23.543883,-46.760815
-21.314705,-46.67105
-23.716682,-46.257698
-14.819003,-39.025665
-23.540558,-46.563618
-15.635436,-56.05617
-22.406586,-44.624233
-34.777306,-55.8299
-23.60959,-46.646946
-28.57069,-56.014824
-30.015572,-51.167034
-4.925344,-43.275814
-22.73046,-64.359795
-22.96264,-48.412735
-25.54334,-54.58353
-23.56674,-46.718685
-27.378607,-48.53584
-23.08437,-47.18184
-24.360285,-47.018738
-18.105188,-63.59835
-25.287565,-57.559856
-16.641277,-49.249653
-23.576815,-46.841537
-30.104813,-51.262474
-23.625446,-46.660896
-23.592716,-46.663414
-27.383614,-55.956882
-15.667849,-47.848653
-20.651821,-42.77115
-23.635082,-46.521435
-34.57941,-58.417397
-23.133823,-47.18278
-27.601017,-55.27363
-31.794847,-52.218533
-27.34096,-55.85448
-25.698126,-48.473183
-23.100554,-44.7071
-22.904346,-43.107544
-25.471853,-49.321236
-23.190807,-46.90331
-9.944081,-39.020477
-27.033236,-58.72602
-15.496032,-45.236988
-18.105188,-63.59835
-25.263834,-57.543
-23.699688,-64.86716
-23.576815,-46.841537
-23.55013,-46.688385
-23.555777,-46.72301
-22.263561,-47.58801
-26.634605,-55.736343
-27.578424,-56.68327
-32.12189,-60.632782
-22.494013,-44.68913
-23.51629,-46.645912
-17.512753,-63.016205
-15.437765,-55.78938
-16.595264,-67.74259
-27.710318,-57.187614
-22.937183,-43.07406
-27.784266,-48.524002
-22.951653,-43.175488
-27.282305,-55.595757
-23.397234,-45.064102
-23.576815,-46.841537
-23.005486,-45.52595
-20.363705,-43.791924
-23.216757,-44.72668
-16.562252,-49.281918
-23.61542,-46.53032
-25.28805,-64.71744
-30.109877,-51.253193
-20.097754,-43.48859
-17.299221,-56.838127
-25.263834,-57.543
-19.020845,-46.78305
-31.369339,-57.997284
-11.554894,-37.475044
-7.11915,-34.87132
-9.608922,-35.724157
-22.846615,-48.42313
-22.409319,-47.60528
-23.146326,-44.175198
-23.780231,-45.971287
-24.173613,-65.39764
-34.469345,-58.494965
-27.467413,-55.188362
-26.455225,-52.56679
-6.106915,-36.529114
-23.714851,-64.85525
-22.958076,-48.57485
-25.347553,-56.810932
-22.934578,-45.618973
-23.969152,-46.35024
-4.257551,-38.930496
-26.897705,-48.705914
-21.73886,-41.108627
-23.300877,-44.877647
-21.529099,-46.643616
-22.967442,-43.22412
-23.583656,-46.62993
-22.40128,-47.55501
-15.920095,-46.13493
-19.937,-43.963
-23.662836,-52.7079
-23.62649,-46.74149
-23.550264,-46.64873
-22.393581,-47.544205
-26.724531,-65.27725
-27.021381,-65.659744
-23.576815,-46.841537
-22.684458,-48.115
-23.03827,-45.56636
-31.533396,-59.378696
-23.941057,-47.180473
-11.015573,-37.470203
-25.46107,-50.679924
-25.48067,-48.8279
-23.877876,-47.986233
-23.576815,-46.841537
-23.173382,-45.89349
-27.099215,-48.89358
-23.576815,-46.841537
-34.608204,-58.35397
-22.405365,-47.524666
-5.286643,-35.80759
-23.803673,-56.300007
-34.827713,-55.97619
-31.08071,-50.90417
-28.54084,-57.172138
-15.59329,-56.10363
-23.56359,-46.873035
-24.9628,-48.415
-27.855814,-56.9062
-25.153933,-57.514744
-22.399256,-47.546032
-23.5527,-46.67057
-20.306307,-47.07154
-22.405317,-47.5476
-30.492254,-56.530853
-25.78629,-49.10614
-23.523272,-46.52878
-24.783926,-65.43129
-23.576815,-46.841537
-26.183157,-58.190197
-16.815706,-43.00438
-28.119387,-65.63256
-23.583656,-46.62993
-22.631886,-42.578163
-17.86772,-63.516315
-22.02034,-42.776897
-23.569792,-46.50384
-34.9133,-54.862724
-23.612421,-46.651424
-25.118334,-66.157166
-22.816437,-47.015156
-22.936226,-46.646267
-23.659859,-46.52175
-14.832676,-39.02616
-23.583656,-46.62993
-31.700619,-52.255585
-23.841827,-46.142292
-22.999445,-43.371666
-19.22767,-45.01854
-27.278547,-59.036106
-24.718174,-48.100998
-31.137163,-55.92496
-16.447552,-56.674736
-26.979988,-58.716217
-22.846596,-48.434258
-14.31253,-38.99423
-24.160416,-48.34952
-30.087929,-51.24391
-23.583773,-46.47826
-25.515411,-54.585056
-23.665388,-64.95479
-15.311614,-55.931333
-24.728403,-65.50363
-14.413172,-40.1356
-25.328432,-57.507824
-22.967442,-43.22412
-17.265732,-62.580368
-23.6816,-46.254387
-23.216896,-45.906315
-30.092243,-51.67243
-8.051293,-48.480083
-30.098042,-51.25324
-22.975037,-46.534233
-15.904592,-46.102486
-26.930285,-48.7415
-23.586197,-46.659103
-22.89857,-43.10836
-20.50421,-54.61381
-23.664772,-46.53236
-22.163738,-54.88506
-33.49163,-58.72463
-33.001373,-58.56183
-24.17244,-46.937157
-21.209808,-47.796703
-16.620695,-56.735313
-24.055305,-54.298935
-23.583656,-46.62993
-15.407195,-55.83177
-33.016926,-54.415882
-27.45423,-58.974678
-25.595118,-54.1412
-23.7634,-45.75431
-25.515411,-54.585056
-23.023363,-43.502705
-32.12189,-60.632782
-23.562622,-46.55501
-25.471853,-49.321236
-8.696341,-35.859203
-26.037426,-52.67862
-17.781994,-63.0968
-23.174726,-45.846996
-25.250534,-57.575386
-22.967442,-43.22412
-29.159052,-49.98381
-22.311907,-44.504562
-18.136,-64.828
-22.435423,-44.613728
-23.55149,-46.59502
-23.133823,-47.18278
-26.497166,-64.87876
-24.36598,-47.01229
-25.314556,-57.587
-23.609615,-46.7427
-17.88856,-63.13609
-19.520277,-48.439445
-23.586197,-46.659103
-23.482533,-46.872017
-23.612421,-46.651424
-23.576815,-46.841537
-24.855883,-48.717976
-25.325788,-64.72543
-22.874372,-47.053913
-34.772076,-58.463787
-23.584164,-46.609573
-22.946253,-46.900913
-12.551285,-38.02359
-21.569736,-44.771996
-25.55,-54.570858
-15.444001,-55.824665
-23.583656,-46.62993
-22.412537,-46.94458
-27.525475,-56.317078
-31.3595,-55.984665
-23.441994,-46.62246
-28.636051,-59.05435
-6.556747,-36.562447
-25.863335,-48.60025
-23.53231,-46.54017
-7.085497,-40.083866
-23.576815,-46.841537
-25.287565,-57.559856
-28.46518,-58.028645
-24.00366,-47.561188
-25.683304,-54.455452
-22.803833,-45.185486
-23.576815,-46.841537
-22.367897,-47.52421
-14.30043,-39.016445
-26.4329,-49.2411
-25.55,-54.570858
-20.214338,-49.37763
-24.269945,-48.398617
-34.185405,-58.253544
-32.19338,-53.751
-23.819973,-45.37519
-23.587778,-47.758358
-23.123669,-64.47573
-20.326094,-46.38307
-22.484606,-44.47095
-25.667986,-61.50992
-26.632334,-54.102165
-15.904592,-46.102486
-23.664886,-46.551025
-22.92506,-45.453934
-19.980467,-43.856308
-25.59842,-54.570957
-25.336462,-57.51374
-25.328432,-57.507824
-16.74686,-49.136242
-22.342669,-63.791637
-23.56359,-46.873035
-23.441994,-46.62246
-27.73223,-48.81067
-27.129204,-48.643604
-25.55009,-54.570892
-24.260197,-64.418884
-23.249071,-47.060425
-26.218481,-54.58842
-25.413364,-49.247654
-21.240278,-48.340973
-27.740778,-57.25221
-24.039276,-47.99379
-19.952642,-56.30441
-22.405365,-47.524666
-25.287565,-57.559856
-23.08621,-47.212063
-22.962402,-43.274185
-18.906216,-52.535114
-22.715631,-47.653774
-23.659859,-46.52175
-26.768194,-65.351265
-19.92693,-43.96199
-25.440388,-49.142693
-4.229536,-38.959393
-25.857988,-64.92542
-25.55009,-54.570892
-29.705454,-53.57828
-25.314556,-57.587
-22.958076,-48.57485
-23.819239,-45.372467
-25.105482,-48.715107
-22.89857,-43.10836
-22.406893,-47.54669
-25.708626,-49.59094
-23.605387,-46.74303
-17.390747,-66.24912
-24.162966,-46.825035
-17.766424,-63.069763
-31.859552,-52.307365
-16.698406,-43.900124
-22.905516,-47.113407
-22.726795,-47.65652
-21.865978,-48.301422
-16.758114,-56.87723
-23.510548,-46.52009
-23.709415,-46.53886
-23.954493,-48.023705
-22.838528,-45.520306
-26.617336,-65.18631
-21.135136,-44.196053
-7.085497,-40.083866
-24.938137,-50.42228
-23.56359,-46.873035
-22.405317,-47.5476
-35.234962,-57.273617
-27.43052,-58.949802
-28.710022,-49.652866
-4.244009,-38.93427
-34.608204,-58.35397
-22.920986,-43.269215
-26.343422,-58.222164
-16.755213,-56.85575
-15.827521,-47.822487
-30.55901,-59.911106
-26.520718,-53.981667
-15.391956,-39.564426
-27.51596,-64.87993
-22.967442,-43.22412
-22.397915,-47.54726
-21.640112,-44.426067
-30.58794,-57.705666
-23.586197,-46.659103
-22.431982,-44.615078
-20.43683,-54.55714
-16.740361,-56.85971
-24.55162,-65.3627
-32.6399,-58.145775
-23.583656,-46.62993
-22.405365,-47.524666
-23.173382,-45.89349
-29.464886,-60.19559
-23.101433,-45.63009
-34.745945,-58.409836
-26.304491,-48.642937
-27.577133,-48.51905
-25.263834,-57.543
-23.760838,-64.8495
-5.8454,-35.21593
-23.559498,-46.5658
-4.243425,-38.930077
-27.39289,-48.70092
-25.183142,-51.006012
-25.606138,-57.129967
-23.504404,-64.61147
-26.511763,-49.11729
-25.122145,-66.16717
-22.970722,-43.21146
-8.051293,-48.480083
-25.55009,-54.570892
-34.524326,-58.466957
-21.196217,-47.792664
-23.469501,-45.169334
-34.608204,-58.35397
-32.12189,-60.632782
-15.823214,-47.808643
-7.624742,-40.543793
-19.84857,-40.08593
-9.956862,-39.201027
-23.586197,-46.659103
-25.270329,-57.59111
-25.640798,-54.472368
-25.102087,-65.48284
-23.747267,-65.49933
-22.951653,-43.175488
-8.245183,-49.217487
-15.407195,-55.83177
-20.196049,-55.927982
-22.948578,-46.974483
-34.81007,-58.083775
-22.352962,-44.79607
-15.651247,-56.1205
-23.002184,-48.012463
-28.187164,-50.511303
-24.783926,-65.43129
-29.916424,-60.376823
-23.071678,-45.933582
-25.675413,-54.44811
-30.015827,-60.127323
-28.657858,-49.480072
-23.635082,-46.521435
-23.917246,-46.3256
-29.670778,-53.799477
-20.196049,-55.927982
-23.609615,-46.7427
-32.637833,-58.147835
-25.294167,-57.633167
-22.345875,-49.026943
-23.565617,-46.320446
-23.573572,-46.565548
-24.098343,-64.4003
-23.523272,-46.52878
-12.380831,-38.407005
-23.176868,-46.53918
-15.65548,-47.858814
-23.571009,-47.476627
-23.716053,-46.728844
-24.311817,-65.38271
-13.763229,-66.09843
-25.39617,-49.35401
-21.515738,-44.892193
-23.635082,-46.521435
-31.369339,-57.997284
-26.511671,-55.791946
-32.607277,-55.822037
-23.327204,-51.19835
-31.566586,-58.002857
-28.53552,-57.174225
-25.50504,-49.04144
-22.951653,-43.175488
-24.099253,-64.39918
-23.635082,-46.521435
-12.561541,-41.389557
-23.612421,-46.651424
-18.41654,-43.493687
-23.49271,-46.69461
-20.334839,-50.249588
-23.612421,-46.651424
-25.474195,-49.37952
-7.085497,-40.083866
-15.444001,-55.824665
-26.897427,-59.007473
-24.730604,-65.41744
-23.699688,-64.86716
-23.635082,-46.521435
-22.889515,-47.048218
-23.64219,-46.831627
-22.936226,-46.646267
-27.466814,-58.851845
-25.536598,-54.5816
-27.59741,-48.510406
-22.310295,-42.49676
-23.002184,-48.012463
-23.681192,-64.901436
-15.180569,-44.204784
-25.494804,-54.57435
-23.576815,-46.841537
-25.595938,-54.58783
-25.585752,-54.06871
-26.308826,-48.63727
-25.458138,-54.430435
-22.953732,-43.175404
-23.014767,-52.48845
-23.586023,-46.645996
-21.244444,-48.295834
-21.236162,-48.344135
-22.405317,-47.5476
-22.405317,-47.5476
-23.468042,-46.674366
-18.927397,-44.837364
-17.58446,-66.331474
-28.404427,-57.92359
-23.576815,-46.841537
-4.800474,-42.613045
-23.672405,-46.49322
-32.139465,-53.762897
-34.37245,-55.23353
-17.808756,-63.186226
-20.75201,-56.7388
-34.598114,-58.358097
-30.222084,-57.61072
-23.554747,-46.76344
-24.72276,-64.64531
-24.36598,-47.01229
-34.882248,-56.117725
-22.8161,-47.015053
-22.016222,-47.418156
-19.22767,-45.01854
-26.85515,-58.0449
-26.244736,-58.62748
-19.881493,-56.25914
-22.999445,-43.371666
-24.079777,-64.81402
-19.227688,-45.01617
-24.666653,-65.41727
-18.419218,-63.94974
-24.364729,-47.023087
-25.55,-54.570858
-21.240278,-48.340973
-25.715187,-54.448483
-22.954071,-43.164673
-15.905837,-47.988895
-22.672577,-45.007355
-26.183157,-58.190197
-23.583656,-46.62993
-27.572977,-56.677433
-23.208288,-44.809746
-23.300877,-44.877647
-19.576935,-57.03154
-34.543552,-58.731243
-33.325176,-58.512363
-16.564848,-49.284492
-25.932,-58.2185
-17.28146,-56.698463
-21.255463,-48.30022
-23.638762,-46.62337
-22.450949,-42.77093
-27.670607,-48.492687
-22.94992,-43.03758
-31.887003,-58.271267
-22.444906,-44.61104
-27.372738,-55.894978
-23.540558,-46.563618
-23.405508,-46.813667
-3.410207,-39.059593
-16.564848,-49.284492
-31.388924,-57.9889
-33.16688,-58.35982
-22.804499,-47.0041
-15.444001,-55.824665
-25.555126,-54.52135
-33.49833,-58.74765
-22.333502,-49.051643
-28.343065,-57.348633
-23.586197,-46.659103
-23.491941,-46.522892
-23.612421,-46.651424
-23.62981,-46.571777
-27.572977,-56.677433
-25.683304,-54.455452
-24.173376,-46.825527
-20.01502,-63.53003
-22.494284,-42.909588
-23.586117,-52.433044
-22.822636,-47.062065
-23.860134,-48.019226
-34.469345,-58.494965
-23.08621,-47.212063
-25.55,-54.570858
-25.336462,-57.51374
-31.615488,-57.977108
-24.087006,-46.62322
-9.602249,-35.71724
-21.15579,-48.453297
-23.006678,-50.96254
-23.219498,-44.716137
-23.209736,-47.310566
-25.684155,-54.43856
-22.4093,-47.60521
-22.707825,-47.63247
-23.579378,-46.56213
-28.12793,-57.434677
-25.437342,-49.247593
-22.39209,-42.36581
-18.05559,-47.88026
-25.515411,-54.585056
-23.892998,-46.61889
-23.714851,-64.85525
-22.399256,-47.546032
-34.44615,-57.849564
-23.60581,-46.739075
-26.11596,-50.308895
-30.559109,-59.911278
-27.097939,-48.908527
-22.89857,-43.10836
-23.523235,-46.54544
-30.941864,-62.663914
-3.750095,-38.48689
-23.820528,-46.648495
-25.3001,-57.55809
-22.662764,-45.695824
-22.948578,-46.974483
-22.658796,-45.64899
-28.53038,-57.175682
-23.612091,-46.866684
-23.777185,-46.301388
-9.602249,-35.71724
-23.335293,-46.620617
-19.288853,-39.8113
-24.364729,-47.023087
-19.954023,-44.141712
-27.740778,-57.25221
-23.207012,-45.34547
-23.612091,-46.866684
-23.842628,-46.96405
-25.156578,-65.72638
-32.87732,-60.677418
-28.155457,-59.282974
-31.76255,-52.364113
-15.150408,-44.23805
-22.428158,-45.470005
-23.491941,-46.522892
-23.343185,-51.17328
-26.593971,-59.27637
-28.546251,-57.19647
-26.405575,-54.64513
-23.554129,-46.858746
-17.4724,-63.66857
-23.08683,-47.218155
-31.661537,-60.760907
-23.612421,-46.651424
-23.612091,-46.866684
-7.332928,-39.410427
-21.349669,-46.92091
-23.561071,-46.759605
-22.409613,-47.578167
-31.013914,-62.6659
-22.246555,-54.81332
-23.036674,-44.152004
-23.033346,-45.60335
-16.8615,-43.0089
-34.777306,-55.8299
-14.113048,-44.240044
-23.53578,-45.84895
-22.726515,-45.241547
-27.419777,-58.9536
-23.669456,-46.544487
-23.964115,-47.25465
-26.897694,-49.47991
-23.495749,-46.52029
-23.676266,-46.529976
-23.5872,-47.75718
-23.645178,-46.558105
-22.349096,-49.031578
-27.439373,-48.46182
-24.087006,-46.62322
-29.53228,-50.24609
-24.76083,-65.314285
-23.258163,-48.114174
-15.827521,-47.822487
-23.576815,-46.841537
-23.712715,-46.55688
-23.676996,-64.898796
-22.452831,-42.772556
-23.576815,-46.841537
-23.612421,-46.651424
-23.170162,-45.89024
-34.80589,-58.386433
-23.605387,-46.74303
-27.784266,-48.524002
-22.113914,-47.828064
-23.533974,-46.539165
-23.835638,-64.43535
-23.74754,-45.89567
-23.53541,-46.541107
-22.905396,-43.102722
-9.945239,-39.016537
-28.228321,-59.114304
-25.365704,-57.599483
-16.37861,-56.620834
-26.74491,-58.01273
-17.395441,-66.133804
-4.265251,-38.933434
-20.707657,-43.804176
-22.56443,-43.315548
-22.954071,-43.164673
-21.180614,-47.81377
-34.44615,-57.849564
-26.08167,-48.64054
-31.854753,-58.3193
-19.49834,-59.27163
-6.045387,-36.348933
-25.090144,-58.155556
-22.954071,-43.164673
-22.905396,-43.102722
-29.797638,-51.115826
-28.137806,-58.1368
-28.546227,-57.19594
-21.95183,-42.01461
-22.569,-59.33956
-22.774233,-45.46599
-27.359377,-55.91089
-21.236162,-48.344135
-20.685087,-43.30088
-8.14187,-35.080315
-23.842628,-46.96405
-18.920588,-48.255924
-28.695137,-49.46974
-31.45717,-60.895927
-23.461401,-45.05473
-27.038027,-58.70493
-7.038886,-34.855335
-23.583303,-46.644905
-23.583656,-46.62993
-23.324686,-51.196953
-23.559624,-46.668495
-23.541407,-45.070683
-25.857317,-54.168785
-17.357506,-56.768127
-16.503078,-56.745335
-30.058123,-51.16922
-25.857317,-54.168785
-27.705244,-48.534115
-27.528238,-56.689617
-23.04688,-43.528046
-19.84562,-43.988754
-25.456598,-57.51424
-22.891947,-43.117413
-23.073473,-46.652214
-29.689722,-53.804312
-26.184914,-58.174557
-23.576815,-46.841537
-25.294605,-57.561096
-20.09407,-43.983913
-25.55,-54.570858
-23.583656,-46.62993
-26.51214,-49.121853
-22.308846,-44.93465
-26.804466,-49.28188
-23.669456,-46.544487
-25.027319,-47.888206
-31.600504,-60.600773
-23.617214,-47.83213
-23.509605,-51.498688
-15.980052,-47.8297
-23.318481,-47.684837
-25.623056,-49.172485
-28.47871,-56.066723
-20.450409,-54.55359
-20.453016,-50.160328
-24.804827,-49.99785
-22.332144,-49.05876
-25.249146,-57.479717
-23.584932,-45.8244
-22.67952,-45.727844
-23.576815,-46.841537
-23.033346,-45.60335
-23.209736,-47.310566
-34.513947,-58.4702
-23.54227,-46.791245
-22.955738,-45.871254
-23.14682,-45.727066
-23.535881,-46.677258
-27.567038,-51.057564
-4.26155,-38.93295
-34.899727,-57.802223
-13.665833,-46.298595
-23.590591,-46.655025
-29.423614,-50.386715
-23.576815,-46.841537
-32.851192,-54.374054
-31.38661,-60.89816
-25.61122,-54.552124
-23.540764,-46.72224
-22.306263,-44.97442
-20.330498,-40.288246
-23.58383,-46.64673
-22.450949,-42.77093
-28.038507,-65.82273
-22.898458,-45.994038
-24.72622,-65.49813
-24.363173,-47.024376
-23.39938,-45.05881
-25.47034,-49.289806
-15.651247,-56.1205
-22.383333,-59.833332
-26.17007,-58.193394
-20.475266,-55.76052
-22.95544,-43.284176
-24.897406,-65.67101
-22.94992,-43.03758
-23.1977,-45.89791
-21.206194,-45.24761
-24.364729,-47.023087
-23.530365,-46.71266
-22.414837,-47.55386
-21.691578,-48.227695
-20.685087,-43.30088
-31.7675,-52.25139
-8.204739,-35.565544
-23.071678,-45.933582
-25.021465,-50.56634
-23.9607,-46.18207
-30.732725,-58.028305
-22.406893,-47.54669
-12.99291,-41.459805
-23.318481,-47.684837
-25.3001,-57.55809
-20.70111,-49.175213
-20.448956,-54.694733
-28.479635,-65.74057
-27.603521,-48.504143
-25.55,-54.570858
-25.228544,-57.496895
-23.877861,-47.99509
-24.784525,-65.41506
-25.541904,-54.58335
-22.914068,-45.944206
-23.434118,-47.596184
-23.777185,-46.301388
-24.364729,-47.023087
-24.364729,-47.023087
-22.49149,-44.563286
-17.78337,-63.182056
-23.664878,-46.551604
-14.329655,-40.215336
-23.596329,-46.633175
-16.50443,-56.6752
-30.015572,-51.167034
-23.669456,-46.544487
-23.606546,-46.73787
-23.994879,-46.257805
-24.634333,-65.485664
-23.6121,-46.1925
-23.571283,-46.73993
-26.4329,-49.2411
-25.55,-54.570858
-23.586197,-46.659103
-22.92506,-45.453934
-3.608264,-38.799744
-22.954071,-43.164673
-23.586197,-46.659103
-23.638762,-46.62337
-23.523272,-46.52878
-15.655446,-47.858818
-23.638762,-46.62337
-20.273792,-56.229893
-20.49993,-49.21083
-25.553226,-54.566303
-34.53852,-58.443703
-24.00366,-47.561188
-20.37395,-52.60118
-24.3173,-46.995625
-24.117558,-46.76499
-23.835281,-46.16505
-22.39724,-47.55236
-24.267076,-48.416073
-27.7815,-56.86462
-23.163624,-45.826153
-21.706493,-57.891693
-21.206194,-45.24761
-22.715631,-47.653774
-13.763229,-66.09843
-26.632334,-54.102165
-27.698357,-65.93443
-20.473457,-55.85047
-23.280375,-46.922493
-22.393581,-47.544205
-8.51,-53.13
-17.656996,-63.163082
-23.087591,-47.189167
-23.574192,-46.740795
-26.80584,-59.613876
-23.684315,-64.88716
-20.464546,-54.61615
-28.44654,-65.718346
-23.60959,-46.646946
-22.875347,-46.54071
-21.43014,-45.94744
-24.525246,-64.9527
-14.413172,-40.1356
-15.832141,-48.03026
-23.187944,-45.909473
-23.267408,-45.836803
-23.462885,-45.13332
-23.344856,-46.69035
-6.31946,-36.54663
-22.999445,-43.371666
-16.456923,-56.69135
-15.472226,-55.71901
-33.498463,-58.788357
-22.779743,-54.65763
-22.171473,-44.87615
-20.843582,-49.387173
-22.900934,-43.85449
-16.709383,-43.941566
-27.60243,-55.276405
-16.562252,-49.281918
-22.85656,-46.97768
-16.564848,-49.284492
-30.422935,-57.980133
-3.883391,-38.472134
-22.951653,-43.175488
-23.540558,-46.563618
-13.763229,-66.09843
-25.515411,-54.585056
-23.08621,-47.212063
-22.950102,-43.191353
-31.636137,-60.674423
-21.129457,-47.766415
-25.55,-54.570858
-22.384207,-46.943672
-30.015572,-51.167034
-23.877876,-47.986233
-16.50443,-56.6752
-23.612421,-46.651424
